driver_number,best_lap,avg_lap,avg_st_speed,max_st_speed,avg_i1_speed,avg_i2_speed,laps_count,session_key
6,96.938,99.01737704918034,274.1041666666667,288.0,284.1458333333333,258.60655737704917,61,9896
10,94.573,99.51152459016394,289.1875,305.0,299.2826086956522,263.55737704918033,61,9896
12,95.303,97.68295161290322,287.0975609756098,298.0,298.84090909090907,266.7741935483871,62,9896
14,95.862,98.44103225806451,281.5882352941176,303.0,285.90909090909093,259.0,62,9896
16,95.983,97.88312903225807,284.45098039215685,300.0,293.9791666666667,264.33870967741933,62,9896
18,95.851,99.13355737704919,283.8510638297872,304.0,288.98039215686276,261.04918032786884,61,9896
22,96.831,99.04811475409835,287.48936170212767,300.0,296.3076923076923,263.672131147541,61,9896
23,95.648,99.14936065573771,289.36,304.0,296.9433962264151,265.9016393442623,61,9896
27,95.404,99.5358524590164,285.98,304.0,293.22641509433964,263.8524590163934,61,9896
30,95.641,99.17916393442623,283.46666666666664,299.0,291.77358490566036,258.8196721311475,61,9896
31,96.646,99.50695081967213,288.15384615384613,304.0,298.1272727272727,262.72131147540983,61,9896
43,97.182,99.43631147540984,284.94,300.0,291.97727272727275,261.0655737704918,61,9896
44,93.808,98.4358064516129,279.5813953488372,297.0,290.25454545454545,261.5967741935484,62,9896
55,94.963,98.91008196721312,283.35849056603774,300.0,292.7169811320755,262.44262295081967,61,9896
63,95.676,97.14135483870967,283.4222222222222,292.0,291.1224489795918,263.19354838709677,62,9896
81,95.408,97.27201612903225,280.1136363636364,300.0,287.8888888888889,260.69354838709677,62,9896
87,96.201,98.65038709677418,286.4901960784314,300.0,294.6296296296296,264.5,62,9896
1,97.991,100.7254642857143,303.10714285714283,321.0,221.2888888888889,178.30357142857142,56,9888
4,97.62,100.86523214285715,310.14285714285717,334.0,220.54901960784315,179.83928571428572,56,9888
5,98.275,102.61885454545455,307.7090909090909,335.0,211.04,180.07272727272726,55,9888
6,98.724,102.38142857142857,305.44642857142856,333.0,215.57142857142858,176.46428571428572,56,9888
10,99.27,102.66792727272727,297.5272727272727,328.0,212.69387755102042,176.47272727272727,55,9888
12,97.577,102.07682142857142,309.0,336.0,212.24444444444444,179.82142857142858,56,9888
14,98.789,101.97317857142856,301.875,319.0,212.81632653061226,181.67857142857142,56,9888
16,98.231,100.99839285714286,304.0357142857143,330.0,224.64705882352942,179.625,56,9888
18,99.071,102.05898214285715,306.4107142857143,335.0,204.09615384615384,179.14285714285714,56,9888
22,98.803,101.66455357142857,304.125,329.0,213.49019607843138,173.32142857142858,56,9888
23,98.328,102.15210714285715,312.55357142857144,337.0,213.74,178.30357142857142,56,9888
27,98.372,101.74628571428572,301.0357142857143,335.0,212.3148148148148,180.16071428571428,56,9888
30,98.983,102.03067857142857,300.32142857142856,335.0,216.12244897959184,178.23214285714286,56,9888
31,99.263,102.20841071428572,306.67857142857144,338.0,217.48076923076923,178.30357142857142,56,9888
43,99.173,102.59714545454545,305.2,338.0,217.02083333333334,171.21818181818182,55,9888
44,98.361,101.23255357142857,305.51785714285717,330.0,221.31914893617022,180.44642857142858,56,9888
55,100.327,101.9588,329.8333333333333,339.0,210.83333333333334,180.33333333333334,6,9888
63,98.224,101.32092857142857,303.0,319.0,220.1875,179.55357142857142,56,9888
81,98.564,101.25426785714285,302.0,328.0,219.24489795918367,179.83928571428572,56,9888
87,99.119,101.87974999999999,304.7142857142857,334.0,218.07692307692307,179.98214285714286,56,9888
1,81.108,83.23998591549295,327.12280701754383,353.0,287.05797101449275,281.98591549295776,71,9877
4,80.764,82.80061971830986,315.4166666666667,340.0,281.8636363636364,280.3380281690141,71,9877
5,81.121,83.88371830985915,331.11475409836066,354.0,288.55384615384617,282.9718309859155,71,9877
6,81.714,84.08142857142857,326.3728813559322,350.0,286.65625,281.51428571428573,70,9877
10,82.271,84.6144,322.5892857142857,340.0,287.6551724137931,278.77142857142854,70,9877
12,80.826,83.47549295774648,334.7118644067797,355.0,286.421875,283.056338028169,71,9877
14,81.708,84.91408823529412,334.0,352.0,280.53125,281.4117647058824,35,9877
16,81.588,83.22974647887324,320.58620689655174,329.0,284.578125,279.85915492957747,71,9877
18,80.593,84.08684285714286,329.7857142857143,354.0,285.04411764705884,280.4142857142857,70,9877
22,81.486,83.91432394366198,328.4117647058824,354.0,285.74603174603175,282.0281690140845,71,9877
23,80.48,84.02045714285714,333.0,356.0,291.7704918032787,282.0571428571429,70,9877
27,83.091,85.02216,319.60869565217394,349.0,272.2916666666667,272.88,26,9877
30,85.124,96.47999999999999,311.8,328.0,266.25,269.2,6,9877
31,81.869,83.86422535211267,331.52941176470586,354.0,287.9230769230769,283.056338028169,71,9877
43,81.342,84.61908571428572,323.1272727272727,346.0,289.0,280.3857142857143,70,9877
44,80.601,83.59688732394366,325.24590163934425,353.0,281.5735294117647,278.63380281690144,71,9877
55,80.098,83.8000447761194,333.96491228070175,355.0,288.48387096774195,283.72058823529414,68,9877
63,80.052,83.51138028169014,335.91525423728814,354.0,289.54285714285714,283.40845070422534,71,9877
81,80.422,83.39359154929578,337.56060606060606,363.0,293.2063492063492,285.0422535211268,71,9877
87,80.705,83.37899999999999,324.3137254901961,348.0,286.42622950819674,280.98591549295776,71,9877
1,72.447,77.92509859154929,308.6875,335.0,303.63461538461536,250.38028169014083,71,9869
4,73.04,77.77708450704225,290.9830508474576,320.0,293.9767441860465,246.3661971830986,71,9869
5,,,222.0,222.0,316.0,,1,9869
6,73.694,78.5195352112676,303.234375,333.0,305.46875,249.83098591549296,71,9869
10,73.736,78.53425352112676,306.4761904761905,333.0,312.81666666666666,244.49295774647888,71,9869
12,73.123,77.9212676056338,295.1111111111111,325.0,299.72,249.69014084507043,71,9869
14,73.312,78.56135211267605,298.7368421052632,325.0,306.9824561403509,247.98591549295776,71,9869
16,79.981,105.769,235.0,300.0,241.0,196.0,6,9869
18,73.094,78.5962957746479,297.11290322580646,334.0,302.35,245.6056338028169,71,9869
22,72.774,78.74853521126761,296.32758620689657,314.0,308.58181818181816,247.8450704225352,71,9869
23,72.4,78.53767605633803,301.23809523809524,334.0,309.77777777777777,247.45070422535213,71,9869
27,73.474,78.52712676056339,297.1875,329.0,305.2,242.01408450704224,71,9869
30,74.029,78.51712676056339,291.4918032786885,315.0,309.12068965517244,246.35211267605635,71,9869
31,73.481,78.54414084507042,297.23809523809524,334.0,298.0851063829787,247.09859154929578,71,9869
43,72.816,78.58983098591548,290.4920634920635,322.0,298.6101694915254,245.05633802816902,71,9869
44,73.844,82.77508108108108,288.6060606060606,334.0,296.3103448275862,238.56756756756758,38,9869
55,73.683,78.55564788732394,308.90625,335.0,309.5,245.33802816901408,71,9869
63,73.097,77.98954929577465,302.36206896551727,330.0,305.8269230769231,252.95774647887325,71,9869
81,72.742,77.99592957746479,300.5483870967742,329.0,302.5079365079365,250.67605633802816,71,9869
87,73.483,78.19197183098592,290.296875,323.0,304.74074074074076,246.71830985915494,71,9869
1,93.365,97.3796,311.2,332.0,181.0810810810811,,50,9858
4,93.965,97.79082,314.12,341.0,179.6046511627907,,50,9858
5,130.944,146.285,200.0,235.0,147.5,,3,9858
6,94.62,98.28147999999999,312.58,331.0,178.8913043478261,,50,9858
10,95.674,99.2086,310.34,336.0,176.75,,50,9858
12,93.998,97.88726000000001,318.72,332.0,176.6829268292683,,50,9858
14,95.629,99.08388000000001,299.64,326.0,177.7027027027027,,50,9858
16,94.304,97.99158,317.2,346.0,180.4878048780488,,50,9858
18,,,,,,,1,9858
22,94.967,99.11622,315.2,358.0,177.10256410256412,,50,9858
23,95.184,101.953,303.22857142857146,348.0,177.16666666666666,,36,9858
27,94.592,98.39928,312.4,337.0,182.27777777777777,,50,9858
30,94.837,99.43291836734693,299.53061224489795,328.0,180.075,,49,9858
31,94.557,98.59031999999999,315.48,344.0,180.88095238095238,,50,9858
43,95.78,99.57830612244899,313.44897959183675,337.0,176.075,,49,9858
44,94.553,98.56639999999999,305.54,334.0,179.2439024390244,,50,9858
55,94.496,98.07672000000001,316.0,339.0,180.0,,50,9858
63,94.592,97.84992,321.08,339.0,178.5,,50,9858
81,94.086,97.9294,311.46,330.0,180.48648648648648,,50,9858
87,94.519,98.78934,311.64,345.0,179.16216216216216,,50,9858
1,83.498,89.10015789473684,297.63157894736844,329.0,238.25,280.7894736842105,57,9850
4,83.197,89.50835087719298,300.0769230769231,331.0,232.88636363636363,282.7894736842105,57,9850
5,85.233,90.58764912280702,307.27450980392155,341.0,228.63829787234042,278.3157894736842,57,9850
6,84.317,91.50318181818182,302.92857142857144,328.0,228.80434782608697,278.4909090909091,56,9850
10,85.376,90.77921428571427,303.3333333333333,333.0,226.65,277.7857142857143,56,9850
12,83.955,89.59703508771929,301.37142857142857,327.0,236.46938775510205,283.7719298245614,57,9850
14,83.94,90.04659649122807,296.5128205128205,328.0,226.325,280.64912280701753,57,9850
16,84.432,90.0940701754386,310.92857142857144,335.0,236.58333333333334,284.7543859649123,57,9850
18,83.484,91.19352727272728,298.1666666666667,332.0,227.88636363636363,278.9818181818182,56,9850
22,84.139,90.18366666666667,311.8541666666667,341.0,231.04347826086956,281.96491228070175,57,9850
23,84.261,90.27445614035088,306.65909090909093,335.0,229.7843137254902,281.4736842105263,57,9850
27,88.139,89.4905,313.14285714285717,332.0,230.5,285.5,7,9850
30,83.971,90.15333333333334,304.925,332.0,230.2,282.8421052631579,57,9850
31,85.056,90.76441071428572,306.1111111111111,331.0,233.26,283.80357142857144,56,9850
43,85.644,90.74919642857142,297.0975609756098,332.0,228.3846153846154,277.01785714285717,56,9850
44,84.848,90.46236842105263,308.9555555555556,335.0,232.3125,282.9122807017544,57,9850
55,83.859,89.49598245614034,296.28125,327.0,231.54,283.2456140350877,57,9850
63,83.198,89.95047368421052,309.46153846153845,335.0,236.6530612244898,283.03508771929825,57,9850
81,82.996,89.24008771929826,290.6216216216216,334.0,232.93023255813952,282.4035087719298,57,9850
87,84.93,93.521,303.5897435897436,331.0,230.7058823529412,278.9268292682927,42,9850
1,87.625,89.09975862068966,304.7413793103448,335.0,286.67391304347825,297.13793103448273,58,9839
4,86.818,89.38872413793104,303.0344827586207,324.0,289.3695652173913,295.6896551724138,58,9839
5,89.114,90.49874137931035,313.55172413793105,331.0,286.2093023255814,304.55172413793105,58,9839
6,89.375,90.6872105263158,305.17543859649123,328.0,285.02222222222224,300.56140350877195,57,9839
10,87.767,90.7851052631579,305.05263157894734,332.0,282.60869565217394,295.140350877193,57,9839
12,88.029,90.556,311.4310344827586,331.0,290.90697674418607,307.87931034482756,58,9839
14,88.279,90.26610344827587,302.98275862068965,341.0,287.4418604651163,295.9655172413793,58,9839
16,86.725,89.50308620689655,310.5689655172414,330.0,287.30434782608694,301.1551724137931,58,9839
18,87.626,90.3860172413793,308.9310344827586,345.0,286.3541666666667,297.5,58,9839
22,88.557,90.547,312.05172413793105,338.0,287.15909090909093,301.4310344827586,58,9839
23,88.367,90.57241379310345,317.6896551724138,335.0,289.4375,306.91379310344826,58,9839
27,87.05,90.46246551724138,316.12068965517244,340.0,286.5744680851064,305.67241379310343,58,9839
30,88.886,90.74545614035088,300.3859649122807,324.0,285.4186046511628,301.29824561403507,57,9839
31,88.655,90.30648275862069,316.7241379310345,340.0,288.98148148148147,305.58620689655174,58,9839
43,87.71,90.91054385964912,302.9122807017544,315.0,285.4222222222222,293.4736842105263,57,9839
44,88.094,90.35427586206896,316.3448275862069,341.0,285.38,306.1034482758621,58,9839
55,89.052,90.5163275862069,313.67241379310343,334.0,288.35555555555555,303.2413793103448,58,9839
63,88.599,89.93874137931034,312.7758620689655,336.0,288.72340425531917,304.44827586206895,58,9839
81,86.765,89.31510344827586,303.7931034482759,315.0,289.3170731707317,295.62068965517244,58,9839
87,88.976,90.41363793103449,317.41379310344826,343.0,288.6296296296296,304.6896551724138,58,9839
