,doctor_link,price,experience,rating,review_count,clinics_count,dist_center,spec,is_kids,is_adults,doctor_source,district,price_log
1015,https://prodoctorov.ru/moskva/vrach/848955-agazade/,2500.0,,4.0777777777777775,6.0,4.0,12.39116323959362,гастроэнтеролог,False,True,ProDoctorov,,7.824445930877619
1020,https://docdoc.ru/doctor/Agalarova_Arkinaz,2900.0,5.0,3.6000000000000005,0.0,2.0,6.5964578429813585,эндокринолог,False,True,Обе платформы,Хорошёвский район,7.972810784121404
1028,https://docdoc.ru/doctor/Agapov_Dmitriy_2,2845.0,2.0,4.10234375,4.0,3.0,8.57456046426084,эпилептолог,False,True,Обе платформы,район Аэропорт,7.953669778649798
1030,https://docdoc.ru/doctor/Agapova_Zlata_4,8000.0,6.0,4.945696899424982,81.0,4.0,3.9263060329542587,детский невролог,True,True,Обе платформы,,8.987321812850125
1040,https://docdoc.ru/doctor/Agarkova_Lyudmila_2,2600.0,40.0,3.210508920183802,4.0,1.0,16.455969353747225,терапевт,False,True,Обе платформы,,7.8636512654486515
1043,https://docdoc.ru/doctor/Agaronyan_Nelli,6400.0,24.0,4.898918616787031,107.0,1.0,4.810285441530454,гинеколог,False,True,Обе платформы,район Лефортово,8.764209507142004
1050,https://docdoc.ru/doctor/Golovacheva_Snezhanna,8000.0,18.0,4.789580187956037,39.0,3.0,3.62675807857511,нутрициолог,False,True,Обе платформы,Даниловский район,8.987321812850125
1058,https://docdoc.ru/doctor/Agafonova_Tatyana_13,8000.0,4.0,4.895,34.0,2.0,2.55385956620206,акушер,False,True,Обе платформы,Тверской район,8.987321812850125
1064,https://docdoc.ru/doctor/Agajan_Lilit,3220.0,38.0,3.628830423080317,80.0,2.0,2.025924780718737,акушер,False,True,Обе платформы,район Арбат,8.0774471493312
1068,https://docdoc.ru/doctor/Ageev_Ruslan,3500.0,11.0,2.6352821380734017,3.0,1.0,12.084885595331063,хирург,False,True,Обе платформы,район Покровское-Стрешнево,8.160803920954665
1071,https://docdoc.ru/doctor/Ageeva_Darya,3500.0,12.0,3.25,0.0,2.0,7.420275542976221,невролог,False,True,Обе платформы,район Соколиная Гора,8.160803920954665
1073,https://docdoc.ru/doctor/Ageeva_Liliya_2,2900.0,31.0,1.6948855142735333,12.0,4.0,6.959094447384428,акушер,True,True,Обе платформы,Алексеевский район,7.972810784121404
1075,https://prodoctorov.ru/moskva/vrach/371520-ageeva/,3350.0,,2.3333333333333335,2.0,2.0,7.822931425027749,нейрофизиолог,False,True,ProDoctorov,Нижегородский район,8.11701408773731
1079,https://docdoc.ru/doctor/Ageeva_Fatima,6800.0,28.0,2.150756648272315,6.0,2.0,10.535355187653902,акушер,False,True,Обе платформы,район Раменки,8.824824939175638
1083,https://docdoc.ru/doctor/Agikova_Laura,4200.0,38.0,2.0845833333333337,12.0,2.0,5.658192598861639,акушер,False,True,Обе платформы,район Лефортово,8.343077871169383
1092,https://docdoc.ru/doctor/Agrba_Ilona,5550.0,19.0,4.3607012156485245,60.0,5.0,7.584660420447873,акушер,False,True,Обе платформы,Гагаринский район,8.621733370690162
1095,https://docdoc.ru/doctor/Agrinskaya_Natalya,3250.0,46.0,4.452963872705538,15.0,2.0,5.269335504775606,невролог,False,True,Обе платформы,Донской район,8.086717920303906
1096,https://docdoc.ru/doctor/Agrytskov_Aleksey,3200.0,18.0,4.939915250466196,80.0,7.0,4.105229612643577,детский невролог,True,True,Обе платформы,Красносельский район,8.071218539969863
1104,https://docdoc.ru/doctor/Adamiya_Lalita,2940.0,30.0,3.556413251521484,13.0,2.0,2.7878368279392416,невролог,False,True,Обе платформы,Таганский район,7.9865049385539955
1111,https://docdoc.ru/doctor/Adamtsova_Anastasiya_2,2000.0,11.0,4.933571994941613,239.0,3.0,14.012985015164604,акушер,True,True,Обе платформы,район Тропарёво-Никулино,7.601402334583733
1128,https://docdoc.ru/doctor/Adzhigitova_Almida,3600.0,9.0,3.7990781271047336,5.0,2.0,3.8522029347350415,невролог,False,True,Обе платформы,Южнопортовый район,8.188966863648876
1133,https://docdoc.ru/doctor/Adzhieva_Valida,1800.0,14.0,4.5406249999999995,1.0,2.0,9.118028343766783,терапевт,False,True,Обе платформы,район Перово,7.496097345175956
1134,https://prodoctorov.ru/moskva/vrach/62542-adzhieva/,3600.0,,,0.0,2.0,3.8699291866296406,другое,False,True,ProDoctorov,,8.188966863648876
1138,https://docdoc.ru/doctor/Adiatullina_Galina,2850.0,30.0,4.255782189614511,172.0,3.0,14.847593363810516,детский гинеколог,True,True,Обе платформы,район Новокосино,7.955425088912672
1140,https://prodoctorov.ru/moskva/vrach/277062-adilova/,4070.0,,2.0,2.0,1.0,9.65855340564303,терапевт,False,True,ProDoctorov,район Хорошёво-Мнёвники,8.31164394850298
1147,https://docdoc.ru/doctor/Adnagulova_Olga,6500.0,36.0,4.125,0.0,3.0,12.127536105179104,эндокринолог,False,True,Обе платформы,Можайский район,8.77971129020447
1161,https://docdoc.ru/doctor/Adyan_Shushanna,2500.0,17.0,4.839309073485782,38.0,3.0,19.915015059751155,гинеколог,False,True,Обе платформы,район Некрасовка,7.824445930877619
1166,https://docdoc.ru/doctor/Azhnina_Svetlana,3500.0,16.0,4.812109637721122,31.0,3.0,8.551039931492568,акушер,False,True,Обе платформы,район Нагатинский Затон,8.160803920954665
1172,https://docdoc.ru/doctor/Azarova_Olga_3,3210.0,32.0,3.3187206966104847,6.0,1.0,3.7288535317524314,акушер,False,True,Обе платформы,район Хамовники,8.074337694089515
1173,https://docdoc.ru/doctor/Azarskova_Svetlana,4300.0,31.0,4.90521995587439,40.0,1.0,12.477261790056652,детский невролог,True,False,Обе платформы,,8.366602832783736
1179,https://docdoc.ru/doctor/Azerkovich_Veronika,3500.0,42.0,3.3732306650137396,12.0,1.0,16.53712686222474,терапевт,False,True,Обе платформы,район Ясенево,8.160803920954665
1189,https://prodoctorov.ru/moskva/vrach/219242-azizova/,4470.0,,3.1697191795718247,13.0,4.0,2.967732005517338,акушер,False,True,ProDoctorov,,8.405367376233981
1199,https://docdoc.ru/doctor/Azizova_Saida,2900.0,6.0,3.785807266504587,9.0,2.0,7.747204164745546,эндокринолог,False,True,Обе платформы,Алексеевский район,7.972810784121404
1207,https://docdoc.ru/doctor/Azimova_Amina,2500.0,6.0,4.834384048086706,21.0,6.0,18.780238519987233,акушер,False,True,Обе платформы,район Митино,7.824445930877619
1210,https://docdoc.ru/doctor/Azimova_Marina_1,8190.0,10.0,4.539255301545991,15.0,3.0,11.934891208189807,кардиолог,False,True,Обе платформы,район Проспект Вернадского,9.010791269515602
1214,https://docdoc.ru/doctor/Aznavaryan_Karen,3500.0,6.0,3.25,0.0,1.0,8.601895210762098,детский эндокринолог,True,False,Обе платформы,,8.160803920954665
1228,https://docdoc.ru/doctor/Ayvazyan_Lusine,3500.0,29.0,2.6872835029533526,1.0,2.0,3.573637081119139,акушер,False,True,Обе платформы,Пресненский район,8.160803920954665
1229,https://docdoc.ru/doctor/Aivazian_Naira,3500.0,25.0,3.325543072896999,23.0,2.0,5.192181061086145,акушер,False,True,Обе платформы,Савёловский район,8.160803920954665
1232,https://docdoc.ru/doctor/Aygistova_Natalja,3000.0,18.0,3.879687499999999,10.0,5.0,15.41466790712221,терапевт,True,True,Обе платформы,район Орехово-Борисово Северное,8.006700845440367
1236,https://docdoc.ru/doctor/Aydaev_Aleksey,7000.0,18.0,4.988884738876999,179.0,2.0,8.75793548003891,реабилитолог,True,True,Обе платформы,район Раменки,8.853808274977197
1238,https://docdoc.ru/doctor/Aydaeva_Giljana,3500.0,21.0,4.379671412919498,65.0,2.0,22.42338287031936,акушер,False,True,Обе платформы,,8.160803920954665
1252,https://docdoc.ru/doctor/Ayrapetov_David,4210.0,24.0,4.6900022236518595,114.0,6.0,17.434575195621793,маммолог,True,True,Обе платформы,район Лианозово,8.345455428161928
1257,https://docdoc.ru/doctor/Ayrapetova_Regina,4200.0,19.0,4.755403222422973,18.0,2.0,20.233766792428387,врач общей практики (семейный врач),False,True,Обе платформы,район Куркино,8.343077871169383
1267,https://docdoc.ru/doctor/Aysina_Elvira,3075.0,4.0,0.7418649916195774,2.0,2.0,3.8150456640304946,невролог,False,True,Обе платформы,район Хамовники,8.031385330625534
1269,https://docdoc.ru/doctor/Aytbaeva_Aliya_2,1980.0,25.0,3.25,0.0,1.0,4.2703514698675145,кардиолог,True,True,Обе платформы,,7.591357046698551
1270,https://docdoc.ru/doctor/Aytekov_Hazhibiy,3290.0,7.0,3.6000000000000005,0.0,3.0,8.235701853983809,онколог,False,True,Обе платформы,район Печатники,8.098946748943339
1273,https://docdoc.ru/doctor/Akabirova_Shahlooy,5975.0,35.0,1.873495566342013,70.0,2.0,2.771220180737925,эндокринолог,False,True,Обе платформы,Басманный район,8.695506726812653
1284,https://docdoc.ru/doctor/Akateva_Albina,4200.0,21.0,2.7375021878783956,10.0,1.0,16.53712686222474,акушер,False,True,Обе платформы,район Ясенево,8.343077871169383
1300,https://prodoctorov.ru/moskva/vrach/1175581-gusyaynova/,2700.0,,2.75,1.0,1.0,10.509112414454078,терапевт,False,True,ProDoctorov,,7.901377353792616
1302,https://docdoc.ru/doctor/Akildzhonov_Firdavsdzhon,3345.0,6.0,4.95244826793685,53.0,4.0,3.5676227052293648,детский кардиолог,True,True,Обе платформы,район Хамовники,8.11552088154677
1308,https://docdoc.ru/doctor/Akimov_Dmitriy,3400.0,30.0,4.499897615296767,77.0,13.0,11.563823222502299,онколог,False,True,Обе платформы,район Гольяново,8.131824785007195
1312,https://docdoc.ru/doctor/Akimova_Viktorija,3150.0,30.0,4.967273352573505,302.0,9.0,3.9478544595841485,онколог,False,True,Обе платформы,Басманный район,8.055475141757274
1316,https://docdoc.ru/doctor/Akinina_Anna_2,4000.0,28.0,4.299999999999999,0.0,2.0,1.9155464367898989,терапевт,False,True,Обе платформы,Таганский район,8.294299608857235
1319,https://docdoc.ru/doctor/Akinshina_Svetlana,6000.0,18.0,4.988230126112456,90.0,6.0,11.055827581125905,гематолог,False,True,Обе платформы,,8.699681400989514
1321,https://docdoc.ru/doctor/Akkuzhina_Indira,2900.0,30.0,4.503930093610632,48.0,6.0,13.587599179527897,врач общей практики (семейный врач),True,True,Обе платформы,район Марьино,7.972810784121404
1330,https://prodoctorov.ru/moskva/vrach/528761-akobyan/,6000.0,,4.730113206831503,11.0,2.0,,терапевт,False,True,ProDoctorov,,8.699681400989514
1337,https://docdoc.ru/doctor/Akopova_Elena,4900.0,20.0,3.6897314728953376,19.0,2.0,2.4691151335997565,другое,True,True,Обе платформы,Таганский район,8.497194544909547
1342,https://docdoc.ru/doctor/Akopova-Tsvetkova_Mariya,4400.0,15.0,3.0612939251220146,2.0,2.0,8.406833043424164,невролог,False,True,Обе платформы,район Нагатино-Садовники,8.38958706681109
1343,https://docdoc.ru/doctor/Akopyan_Aida,2700.0,6.0,4.475,2.0,2.0,22.040152844706935,акушер,False,True,Обе платформы,,7.901377353792616
1346,https://prodoctorov.ru/moskva/vrach/718135-akopyan/,2240.0,,,0.0,2.0,12.912046856311187,детский кардиолог,True,False,ProDoctorov,,7.714677473800927
1347,https://docdoc.ru/doctor/Akopyan_Artashes,3200.0,19.0,4.390109911795568,16.0,4.0,12.912046856311187,хирург,False,True,Обе платформы,,8.071218539969863
1357,https://docdoc.ru/doctor/Akopyan_Manika,3700.0,9.0,3.6000000000000005,0.0,3.0,11.257863787191969,гинеколог,False,True,Обе платформы,район Измайлово,8.216358332386156
1360,https://docdoc.ru/doctor/Akopyan_Emil,2200.0,25.0,4.088277498831771,16.0,3.0,19.92462045718568,гирудотерапевт,False,True,Обе платформы,,7.696667081526462
1363,https://docdoc.ru/doctor/Akramova_Gavhar_2,2485.0,39.0,2.011951104668901,98.0,5.0,9.706838368335289,акушер,False,True,Обе платформы,район Перово,7.818430272070656
1371,https://docdoc.ru/doctor/Aksenova_Alina,1500.0,20.0,4.9197935525096534,162.0,3.0,,акушер,True,True,Обе платформы,,7.313886831633462
1385,https://docdoc.ru/doctor/Aksenova_Tatyana_10,2500.0,5.0,3.768340900581945,7.0,3.0,12.933594794604186,диетолог,False,True,Обе платформы,район Кунцево,7.824445930877619
1388,https://docdoc.ru/doctor/Aksyonov_Yuriy,3570.0,26.0,3.816459206802111,683.0,2.0,3.591445003843606,невролог,False,True,Обе платформы,Таганский район,8.18060094759445
1393,https://prodoctorov.ru/moskva/vrach/565262-akulinina/,4500.0,,4.53452849445258,41.0,2.0,22.08917314247993,акушер,False,True,ProDoctorov,,8.412054873292933
1394,https://docdoc.ru/doctor/Akulinushkina_Ekaterina,5340.0,16.0,4.603211428853377,3.0,4.0,2.931341530651165,детский невролог,True,True,Обе платформы,район Замоскворечье,8.58316818033977
1398,https://prodoctorov.ru/moskva/vrach/164718-akulova/,8190.0,,4.265851322770488,21.0,1.0,1.7163036187982184,невролог,False,True,ProDoctorov,,9.010791269515602
1399,https://docdoc.ru/doctor/Akulova_Marina,3782.5,17.0,2.7021648042933153,60.0,2.0,15.886756482567149,терапевт,False,True,Обе платформы,район Северное Тушино,8.238404786134577
1403,https://docdoc.ru/doctor/Akunts_Alla,12000.0,14.0,4.602692125572853,19.0,3.0,9.397862240918464,акушер,False,True,Обе платформы,район Раменки,9.392745258631441
1413,https://docdoc.ru/doctor/Alaverdyan_Armine,3000.0,26.0,4.3212645961222185,109.0,4.0,3.6260645952523305,акушер,True,True,Обе платформы,Таганский район,8.006700845440367
1415,https://docdoc.ru/doctor/Aladina_Elena,5000.0,25.0,4.522893747023216,41.0,7.0,15.61337747567889,детский невролог,True,True,Обе платформы,район Чертаново Центральное,8.517393171418904
1419,https://docdoc.ru/doctor/Alazhazhi_Anastasiya,2750.0,8.0,4.668322200287137,13.0,10.0,3.825557490088342,акушер,False,True,Обе платформы,Донской район,7.919719760924575
1420,https://docdoc.ru/doctor/Alazhazhi_Mudar,2750.0,8.0,4.181567891231846,17.0,15.0,3.825557490088342,акушер,True,True,Обе платформы,Донской район,7.919719760924575
1430,https://docdoc.ru/doctor/Alasheeva_Margarita,3800.0,36.0,4.138407872466201,184.0,3.0,20.84579889048179,акушер,False,True,Обе платформы,район Северное Бутово,8.24301946898925
1432,https://docdoc.ru/doctor/Albagacheva_Diana,12000.0,22.0,3.4212499999999997,10.0,3.0,14.012985015164604,детский невролог,True,True,Обе платформы,,9.392745258631441
